epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,5371.79,1.15364,1.12107,1.20482,0.72212,0.54097,0.6162,0.42688,1.10202,0.91462,1.15326,0.0045055,0.0045055,0.0045055
113,1042.47,1.127,1.08386,1.18833,0.72222,0.54092,0.61683,0.42726,1.1013,0.91309,1.15254,0.004456,0.004456,0.004456
114,1199.15,1.12329,1.07578,1.18526,0.71512,0.54572,0.61745,0.42792,1.10136,0.91178,1.15226,0.0044065,0.0044065,0.0044065
115,1128.25,1.11857,1.06927,1.18334,0.71351,0.54916,0.61858,0.42816,1.10131,0.91054,1.1519,0.004357,0.004357,0.004357
116,2331.63,1.14164,1.09938,1.19711,0.71618,0.5483,0.61831,0.42896,1.10126,0.90932,1.15159,0.0043075,0.0043075,0.0043075
117,3463.3,1.14592,1.10852,1.20139,0.71622,0.54948,0.61928,0.42914,1.10136,0.90914,1.15161,0.004258,0.004258,0.004258
118,4467.55,1.14767,1.11341,1.20176,0.72402,0.54842,0.6199,0.42925,1.10049,0.90891,1.15119,0.0042085,0.0042085,0.0042085
119,5490.74,1.14524,1.10608,1.19875,0.72023,0.54735,0.61943,0.42953,1.10004,0.908,1.15085,0.004159,0.004159,0.004159
120,1148.87,1.10705,1.05037,1.17578,0.71703,0.5511,0.62041,0.42922,1.1,0.90695,1.1505,0.0041095,0.0041095,0.0041095
121,2257.58,1.13097,1.08245,1.18957,0.71724,0.54935,0.62103,0.43017,1.09973,0.90614,1.14999,0.00406,0.00406,0.00406
122,3346.12,1.13802,1.09498,1.19454,0.72058,0.54904,0.62088,0.43064,1.09953,0.90549,1.14963,0.0040105,0.0040105,0.0040105
123,4528.05,1.14173,1.10094,1.1963,0.72309,0.54947,0.62187,0.43126,1.09943,0.90551,1.14938,0.003961,0.003961,0.003961
124,1230.56,1.09625,1.03328,1.16865,0.71884,0.5522,0.62198,0.43121,1.09925,0.90383,1.14912,0.0039115,0.0039115,0.0039115
125,2504.98,1.12286,1.06903,1.18531,0.71949,0.55108,0.62208,0.43188,1.09947,0.90318,1.14936,0.003862,0.003862,0.003862
126,3933.74,1.13244,1.08626,1.19209,0.72747,0.54666,0.62155,0.43135,1.09994,0.90314,1.14972,0.0038125,0.0038125,0.0038125
127,5380.6,1.13883,1.09684,1.19537,0.72514,0.54811,0.62197,0.43166,1.09974,0.90362,1.14946,0.003763,0.003763,0.003763
128,6635.92,1.13926,1.0945,1.19507,0.72286,0.5506,0.62235,0.43145,1.09942,0.90333,1.14908,0.0037135,0.0037135,0.0037135
129,7967.08,1.13871,1.09878,1.19506,0.72771,0.54759,0.62295,0.43122,1.0984,0.90236,1.14855,0.003664,0.003664,0.003664
130,9353.26,1.13871,1.09707,1.19413,0.72322,0.54792,0.62266,0.43183,1.09725,0.90095,1.14782,0.0036145,0.0036145,0.0036145
131,10804.3,1.13723,1.09592,1.1933,0.72353,0.54999,0.62318,0.43212,1.09675,0.9,1.14735,0.003565,0.003565,0.003565
132,12289,1.13679,1.09528,1.19212,0.72697,0.54596,0.62358,0.43243,1.0959,0.90006,1.14623,0.0035155,0.0035155,0.0035155
133,13716,1.13567,1.09097,1.19146,0.72199,0.5511,0.62399,0.43277,1.09501,0.89958,1.14504,0.003466,0.003466,0.003466
134,15045,1.13369,1.08852,1.18927,0.72266,0.55149,0.62494,0.43311,1.0944,0.89919,1.14442,0.0034165,0.0034165,0.0034165
135,16436,1.13621,1.09042,1.1911,0.73176,0.55051,0.62512,0.43356,1.09316,0.89873,1.14312,0.003367,0.003367,0.003367
136,17842.1,1.13432,1.08514,1.18916,0.73063,0.55019,0.62612,0.43436,1.09251,0.89822,1.14257,0.0033175,0.0033175,0.0033175
137,19268.4,1.13049,1.08149,1.18861,0.72636,0.55264,0.62627,0.43475,1.09181,0.89774,1.14189,0.003268,0.003268,0.003268
138,20717.3,1.13161,1.07809,1.18683,0.72839,0.55089,0.62647,0.43553,1.09098,0.897,1.14115,0.0032185,0.0032185,0.0032185
139,22059.4,1.12898,1.0788,1.18608,0.72642,0.55024,0.62728,0.43611,1.09029,0.89652,1.14045,0.003169,0.003169,0.003169
140,23447.7,1.13094,1.07898,1.18674,0.72748,0.55242,0.62783,0.43618,1.08968,0.89547,1.13964,0.0031195,0.0031195,0.0031195
141,24840.3,1.12608,1.07474,1.1844,0.73227,0.55307,0.62752,0.43609,1.08902,0.89478,1.13905,0.00307,0.00307,0.00307
142,1993.58,1.09653,1.02833,1.16546,0.73282,0.55477,0.62805,0.43696,1.0884,0.89281,1.13835,0.0030205,0.0030205,0.0030205
