epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
172,56167.8,1.22115,1.05912,1.1964,0.73443,0.5798,0.65749,0.45479,1.2556,1.06269,1.20036,0.0015355,0.0015355,0.0015355
173,56530.1,1.22347,1.06435,1.19857,0.73882,0.57953,0.65791,0.45491,1.25559,1.06169,1.19999,0.001486,0.001486,0.001486
174,56890.6,1.21584,1.06079,1.19422,0.74091,0.57936,0.65822,0.45514,1.25521,1.06083,1.19958,0.0014365,0.0014365,0.0014365
175,57254.9,1.2209,1.05244,1.19329,0.739,0.58134,0.65834,0.45496,1.25494,1.06027,1.19926,0.001387,0.001387,0.001387
176,57619,1.21931,1.06142,1.19707,0.73835,0.58175,0.65859,0.45501,1.25466,1.0596,1.19883,0.0013375,0.0013375,0.0013375
177,57979.5,1.21562,1.0486,1.19272,0.74012,0.58126,0.65905,0.45522,1.25438,1.0588,1.19847,0.001288,0.001288,0.001288
178,58338.1,1.21544,1.05405,1.19289,0.74044,0.58259,0.65929,0.45563,1.25424,1.05808,1.19818,0.0012385,0.0012385,0.0012385
179,58699.8,1.21147,1.04564,1.19081,0.73952,0.58304,0.65975,0.45593,1.254,1.05801,1.19771,0.001189,0.001189,0.001189
180,59059.2,1.21364,1.04629,1.19171,0.74085,0.58314,0.66005,0.45602,1.25346,1.05695,1.19723,0.0011395,0.0011395,0.0011395
181,59421.8,1.20904,1.03687,1.18842,0.74243,0.58228,0.66013,0.45636,1.25319,1.05588,1.19685,0.00109,0.00109,0.00109
182,59778.4,1.20347,1.03638,1.1876,0.74373,0.58277,0.66054,0.45638,1.25261,1.05508,1.19631,0.0010405,0.0010405,0.0010405
183,60138.4,1.20913,1.03699,1.18655,0.74424,0.58414,0.66123,0.45659,1.2523,1.05398,1.19588,0.000991,0.000991,0.000991
