epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
148,60574,1.25841,1.12557,1.22342,0.74498,0.56864,0.65406,0.44895,1.26241,1.07473,1.20802,0.0027235,0.0027235,0.0027235
149,61004.5,1.26139,1.13168,1.22573,0.74623,0.56803,0.6544,0.44929,1.26174,1.0738,1.20743,0.002674,0.002674,0.002674
150,61434.4,1.25662,1.12784,1.22401,0.74403,0.56992,0.65451,0.4495,1.26121,1.07266,1.20692,0.0026245,0.0026245,0.0026245
151,61898.7,1.25785,1.12451,1.22148,0.74404,0.56993,0.65491,0.44985,1.26072,1.07159,1.20627,0.002575,0.002575,0.002575
152,62337.8,1.25405,1.12356,1.22258,0.74905,0.56781,0.65538,0.45021,1.2602,1.07057,1.20568,0.0025255,0.0025255,0.0025255
153,62737.4,1.25378,1.12032,1.22189,0.74959,0.56914,0.65564,0.45034,1.25979,1.0695,1.20524,0.002476,0.002476,0.002476
154,63136,1.25184,1.11523,1.21913,0.74855,0.56962,0.65609,0.45064,1.25929,1.06852,1.20461,0.0024265,0.0024265,0.0024265
155,63529.5,1.25183,1.1144,1.21794,0.7454,0.57138,0.65604,0.45099,1.2589,1.06762,1.20394,0.002377,0.002377,0.002377
156,63930,1.25066,1.11097,1.21733,0.74952,0.57102,0.6566,0.45111,1.25838,1.06654,1.2033,0.0023275,0.0023275,0.0023275
157,64325.8,1.24586,1.10793,1.21445,0.75091,0.57023,0.65671,0.45159,1.25805,1.06567,1.20283,0.002278,0.002278,0.002278
158,64724.6,1.24673,1.10913,1.21531,0.75256,0.56961,0.6571,0.45181,1.25765,1.06466,1.20235,0.0022285,0.0022285,0.0022285
159,65117.1,1.2486,1.1053,1.21428,0.7522,0.56976,0.65737,0.45207,1.25728,1.06426,1.20186,0.002179,0.002179,0.002179
160,65506.9,1.24317,1.099,1.21287,0.75383,0.56974,0.65755,0.45219,1.2568,1.06375,1.20139,0.0021295,0.0021295,0.0021295
161,65903.5,1.23408,1.09578,1.2086,0.75495,0.56963,0.65784,0.45247,1.25665,1.06302,1.20117,0.00208,0.00208,0.00208
162,66317.6,1.23991,1.0975,1.20829,0.75609,0.56945,0.65797,0.45269,1.25651,1.06228,1.20079,0.0020305,0.0020305,0.0020305
163,66738.3,1.24242,1.09444,1.20857,0.75817,0.56831,0.65794,0.45272,1.25624,1.06163,1.20036,0.001981,0.001981,0.001981
164,67168.6,1.23715,1.09401,1.20842,0.75916,0.56835,0.65805,0.45277,1.25595,1.06094,1.2,0.0019315,0.0019315,0.0019315
165,67683.6,1.2319,1.08746,1.20755,0.76118,0.56754,0.65834,0.45304,1.25571,1.05982,1.19953,0.001882,0.001882,0.001882
166,68260.7,1.234,1.0855,1.20628,0.7632,0.56696,0.65862,0.45313,1.25526,1.05879,1.19922,0.0018325,0.0018325,0.0018325
167,68807.9,1.23376,1.08114,1.20272,0.76224,0.56798,0.65865,0.45335,1.25492,1.05817,1.19882,0.001783,0.001783,0.001783
168,69332.5,1.22999,1.07944,1.20255,0.75997,0.56841,0.65869,0.45376,1.25428,1.05726,1.1981,0.0017335,0.0017335,0.0017335
169,69862.3,1.22806,1.0764,1.20322,0.75784,0.56995,0.65878,0.45409,1.25407,1.05614,1.19779,0.001684,0.001684,0.001684
170,70389,1.22544,1.07581,1.20208,0.75559,0.57094,0.65912,0.45446,1.25371,1.05516,1.19745,0.0016345,0.0016345,0.0016345
171,70911.8,1.22543,1.07361,1.20117,0.75464,0.5712,0.65943,0.45462,1.25359,1.05463,1.19725,0.001585,0.001585,0.001585
172,71422.1,1.22154,1.06844,1.19821,0.75802,0.5695,0.65966,0.45466,1.25314,1.05368,1.19684,0.0015355,0.0015355,0.0015355
173,73259.1,1.22226,1.06868,1.20063,0.75919,0.56918,0.65935,0.45422,1.25307,1.0527,1.19649,0.001486,0.001486,0.001486
174,73695.9,1.21944,1.06314,1.19667,0.75782,0.57026,0.66045,0.45533,1.25278,1.0518,1.19616,0.0014365,0.0014365,0.0014365
175,74182.1,1.21936,1.05992,1.19716,0.75718,0.57105,0.66115,0.45574,1.25252,1.05094,1.1958,0.001387,0.001387,0.001387
176,74684.6,1.21703,1.05786,1.19497,0.75589,0.57157,0.66144,0.45567,1.2523,1.05027,1.19559,0.0013375,0.0013375,0.0013375
177,75210.9,1.217,1.05637,1.19317,0.76061,0.56998,0.66169,0.45588,1.25212,1.04934,1.19522,0.001288,0.001288,0.001288
178,75744.8,1.20947,1.05027,1.18987,0.76115,0.57093,0.66209,0.45609,1.25202,1.04845,1.19487,0.0012385,0.0012385,0.0012385
179,76297.7,1.21054,1.05272,1.18946,0.76201,0.57084,0.66222,0.4562,1.25179,1.04738,1.19447,0.001189,0.001189,0.001189
180,76880.2,1.20647,1.04715,1.18915,0.76049,0.57241,0.66285,0.45641,1.25171,1.0464,1.19419,0.0011395,0.0011395,0.0011395
181,77468.4,1.20516,1.04367,1.1884,0.76076,0.57253,0.663,0.4567,1.25168,1.04561,1.19403,0.00109,0.00109,0.00109
