epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
164,112496,0.38941,1.03939,1.29042,0.74346,0.55854,0.63913,0.4503,0.37723,0.86389,1.22868,0.00192889,0.00192889,0.00192889
165,113181,0.38885,1.03499,1.28655,0.73992,0.56056,0.63925,0.45095,0.37711,0.86258,1.22821,0.00187938,0.00187938,0.00187938
166,113866,0.38832,1.03114,1.28559,0.7354,0.5624,0.63956,0.45193,0.37672,0.8616,1.2274,0.00182986,0.00182986,0.00182986
167,114551,0.38848,1.02856,1.28476,0.74317,0.55941,0.64,0.45253,0.37644,0.86064,1.22649,0.00178034,0.00178034,0.00178034
168,115238,0.3872,1.0265,1.28444,0.74295,0.55881,0.64002,0.45243,0.376,0.85939,1.22573,0.00173083,0.00173083,0.00173083
169,115924,0.38669,1.02382,1.28296,0.74487,0.55982,0.6412,0.45341,0.37573,0.85856,1.22506,0.00168131,0.00168131,0.00168131
170,116611,0.38577,1.01829,1.28041,0.74475,0.56015,0.64124,0.45401,0.37558,0.85713,1.22423,0.0016318,0.0016318,0.0016318
171,117298,0.38563,1.01592,1.27778,0.73821,0.56322,0.64145,0.45452,0.37545,0.85562,1.22364,0.00158228,0.00158228,0.00158228
172,117984,0.38398,1.01219,1.2768,0.7495,0.55927,0.64255,0.45481,0.3752,0.85483,1.2228,0.00153276,0.00153276,0.00153276
173,118671,0.38349,1.00852,1.27506,0.75332,0.55793,0.64297,0.45487,0.37493,0.85394,1.22198,0.00148325,0.00148325,0.00148325
174,119356,0.38257,1.00397,1.27179,0.75396,0.5591,0.64358,0.45522,0.37467,0.85297,1.22091,0.00143373,0.00143373,0.00143373
175,120042,0.38143,1.00037,1.26872,0.76585,0.5536,0.64393,0.45587,0.37457,0.85225,1.21996,0.00138422,0.00138422,0.00138422
176,120728,0.38012,0.99432,1.26483,0.75763,0.55892,0.64515,0.45637,0.3745,0.85137,1.21951,0.0013347,0.0013347,0.0013347
177,121413,0.38017,0.99398,1.26699,0.75142,0.56432,0.64585,0.45712,0.37419,0.85051,1.21829,0.00128518,0.00128518,0.00128518
178,122099,0.37903,0.9891,1.26517,0.74655,0.5673,0.64613,0.45746,0.37407,0.84942,1.21754,0.00123567,0.00123567,0.00123567
179,122785,0.3776,0.98239,1.26114,0.74343,0.5722,0.64673,0.45808,0.37406,0.84866,1.2171,0.00118615,0.00118615,0.00118615
180,123472,0.37669,0.97712,1.26043,0.74717,0.57139,0.64737,0.45818,0.37368,0.84732,1.21597,0.00113664,0.00113664,0.00113664
