epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
4,2789.38,1.33292,3.26261,2.10792,0.50858,0.34469,0.35627,0.21479,1.29584,2.72096,2.04817,0.000338263,0.000338263,0.000338263
5,3466.05,1.27459,3.0365,2.03163,0.5275,0.35919,0.38532,0.23704,1.26528,2.60618,1.99694,0.000173351,0.000173351,0.000173351
1,738.939,2.1781,5.67788,3.28176,0.18559,0.16775,0.10135,0.04405,1.72762,3.87704,2.47111,0.00028445,0.00028445,0.00028445
2,1435.14,1.56428,3.79899,2.21833,0.33105,0.25679,0.23683,0.12438,1.48383,3.0557,2.08904,0.000456556,0.000456556,0.000456556
3,2116.99,1.41231,3.29313,2.01191,0.48583,0.29661,0.31422,0.18328,1.35427,2.68022,1.92059,0.000503895,0.000503895,0.000503895
4,2795.13,1.32509,2.99305,1.89741,0.53479,0.33604,0.35763,0.21684,1.29263,2.4771,1.83799,0.000339343,0.000339343,0.000339343
5,3472.5,1.26247,2.77358,1.82524,0.55487,0.35495,0.38687,0.23826,1.25513,2.3636,1.78611,0.00017479,0.00017479,0.00017479
1,736.83,2.74959,6.1814,2.52595,0.30694,0.16591,0.10744,0.04541,2.1783,4.1806,1.87304,0.00029797,0.00029797,0.00029797
2,1430.37,1.97966,4.10457,1.69014,0.46401,0.25193,0.23763,0.12597,1.84799,3.28091,1.58816,0.000478405,0.000478405,0.000478405
3,2110.05,1.79239,3.56012,1.53757,0.43292,0.30125,0.31351,0.17995,1.705,2.91589,1.47458,0.000504315,0.000504315,0.000504315
4,2785.37,1.67936,3.23636,1.45661,0.53187,0.33666,0.35956,0.21614,1.62574,2.68813,1.40915,0.000339972,0.000339972,0.000339972
5,3462.94,1.59947,3.00032,1.40232,0.50855,0.37633,0.38916,0.23648,1.58478,2.56459,1.3759,0.00017563,0.00017563,0.00017563
1,739.022,2.4715,6.0068,3.30134,0.3024,0.15521,0.10202,0.04303,1.97991,4.21046,2.49682,0.00029797,0.00029797,0.00029797
2,1435.09,1.77841,3.99621,2.22339,0.33777,0.24927,0.23307,0.12468,1.66937,3.23587,2.09218,0.000478394,0.000478394,0.000478394
3,2116.72,1.60694,3.46415,2.02189,0.51537,0.29473,0.31286,0.18399,1.5355,2.83045,1.93251,0.000504285,0.000504285,0.000504285
