epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
114,10516.6,1.18561,1.83594,1.50739,0.72206,0.56332,0.63718,0.44378,1.15805,1.52499,1.44323,0.00441034,0.00441034,0.00441034
115,11697.9,1.18344,1.82772,1.50437,0.72332,0.56398,0.63778,0.44375,1.15744,1.52483,1.44233,0.00436088,0.00436088,0.00436088
116,12940.6,1.18304,1.82443,1.50551,0.73006,0.56099,0.63838,0.44433,1.15718,1.52367,1.44155,0.00431141,0.00431141,0.00431141
117,14128.4,1.18045,1.82245,1.50269,0.72792,0.56148,0.63869,0.44459,1.15666,1.52253,1.44066,0.00426194,0.00426194,0.00426194
118,15238.2,1.1826,1.82387,1.5055,0.72982,0.56344,0.63855,0.44509,1.15625,1.52181,1.44019,0.00421248,0.00421248,0.00421248
119,16363.2,1.18135,1.82113,1.50484,0.72969,0.56416,0.63859,0.44525,1.15609,1.52057,1.43985,0.00416301,0.00416301,0.00416301
120,17487.5,1.17649,1.81406,1.49993,0.72575,0.56536,0.63898,0.44557,1.15622,1.51945,1.43999,0.00411355,0.00411355,0.00411355
121,18580,1.17811,1.81225,1.50309,0.72315,0.56699,0.63896,0.44582,1.15575,1.51861,1.43946,0.00406408,0.00406408,0.00406408
122,19777.8,1.17492,1.80531,1.4994,0.72826,0.56402,0.64004,0.44648,1.1552,1.51731,1.43871,0.00401461,0.00401461,0.00401461
123,20937,1.17639,1.80836,1.50063,0.72781,0.56462,0.64007,0.44701,1.15457,1.51553,1.43776,0.00396515,0.00396515,0.00396515
124,22154.4,1.17436,1.80253,1.49719,0.73385,0.56159,0.64123,0.4471,1.15385,1.51377,1.43686,0.00391568,0.00391568,0.00391568
